custID,region,country,item,sold,price
9550,Europe,Greece,Beverages,9566,47.45
9551,Europe,Austria,Vegetables,9311,154.06
9552,Europe,Monaco,Meat,7344,421.89
9553,Australia and Oceania,Australia,Cosmetics,6950,437.2
9554,Middle East and North Africa,United Arab Emirates,Vegetables,8446,154.06
9555,Sub-Saharan Africa,Seychelles ,Snacks,4181,152.58
9556,Europe,United Kingdom,Office Supplies,3535,651.21
9557,Australia and Oceania,Australia,Clothes,7919,109.28
9558,Asia,Vietnam,Meat,5776,421.89
9559,Middle East and North Africa,Afghanistan,Cereal,7578,205.7
9560,Europe,Belgium,Cosmetics,832,437.2
9561,Sub-Saharan Africa,Rwanda,Snacks,5073,152.58
9562,Europe,Macedonia,Personal Care,6868,81.73
9563,Central America and the Caribbean,The Bahamas,Personal Care,4816,81.73
9564,Middle East and North Africa,Iraq,Beverages,4547,47.45
9565,Asia,Nepal,Household,3723,668.27
9566,Europe,Spain,Snacks,7035,152.58
9567,Europe,Slovenia,Vegetables,1207,154.06
9568,Central America and the Caribbean,The Bahamas,Baby Food,9994,255.28
9569,Asia,Laos,Office Supplies,9182,651.21
9570,Sub-Saharan Africa,Lesotho,Meat,1589,421.89
9571,Europe,Greece,Household,2062,668.27
9572,Sub-Saharan Africa,Sao Tome and Principe,Meat,2483,421.89
9573,Middle East and North Africa,Israel,Vegetables,6763,154.06
9574,Sub-Saharan Africa,Burundi,Clothes,5842,109.28
9575,Central America and the Caribbean,Costa Rica,Clothes,2696,109.28
9576,Europe,Portugal,Clothes,7329,109.28
9577,Sub-Saharan Africa,Nigeria,Household,1777,668.27
9578,Central America and the Caribbean,Grenada,Clothes,5108,109.28
9579,North America,Canada,Snacks,8420,152.58
9580,Sub-Saharan Africa,Liberia,Snacks,9843,152.58
9581,Europe,Netherlands,Personal Care,9539,81.73
9582,Australia and Oceania,Federated States of Micronesia,Snacks,4699,152.58
9583,Central America and the Caribbean,Saint Kitts and Nevis ,Cereal,4547,205.7
9584,Middle East and North Africa,Tunisia ,Cosmetics,5339,437.2
9585,Europe,Luxembourg,Fruits,5359,9.33
9586,Asia,Thailand,Cereal,9927,205.7
9587,Europe,Bulgaria,Snacks,6389,152.58
9588,Middle East and North Africa,Tunisia ,Clothes,9127,109.28
9589,Asia,Uzbekistan,Cereal,4551,205.7
9590,North America,Mexico,Beverages,6104,47.45
9591,Australia and Oceania,Marshall Islands,Cosmetics,9259,437.2
9592,Middle East and North Africa,Israel,Baby Food,6522,255.28
9593,Asia,India,Cereal,2427,205.7
9594,Central America and the Caribbean,Grenada,Vegetables,8544,154.06
9595,Australia and Oceania,Federated States of Micronesia,Office Supplies,8470,651.21
9596,Europe,Russia,Baby Food,2835,255.28
9597,Europe,Slovenia,Personal Care,4300,81.73
9598,Sub-Saharan Africa,Republic of the Congo,Household,2558,668.27
9599,Sub-Saharan Africa,Cote d'Ivoire,Household,9333,668.27
9600,Europe,Switzerland,Baby Food,3379,255.28
9601,Australia and Oceania,Marshall Islands,Clothes,5482,109.28
9602,Europe,Austria,Cosmetics,3460,437.2
9603,Sub-Saharan Africa,Cape Verde,Vegetables,7161,154.06
9604,Sub-Saharan Africa,Comoros,Fruits,3466,9.33
9605,Sub-Saharan Africa,Kenya,Snacks,1285,152.58
9606,Sub-Saharan Africa,Democratic Republic of the Congo,Baby Food,6561,255.28
9607,Middle East and North Africa,Tunisia ,Office Supplies,7268,651.21
9608,Europe,San Marino,Beverages,8410,47.45
9609,Europe,Lithuania,Baby Food,7023,255.28
9610,Europe,Malta,Vegetables,7175,154.06
9611,Sub-Saharan Africa,Malawi,Fruits,4965,9.33
9612,Middle East and North Africa,Oman,Vegetables,3522,154.06
9613,Middle East and North Africa,Saudi Arabia,Personal Care,8007,81.73
9614,Sub-Saharan Africa,Malawi,Meat,613,421.89
9615,Sub-Saharan Africa,The Gambia,Cereal,5564,205.7
9616,Europe,Estonia,Personal Care,4114,81.73
9617,Sub-Saharan Africa,Benin,Clothes,9550,109.28
9618,Middle East and North Africa,United Arab Emirates,Household,2189,668.27
9619,Europe,United Kingdom,Cereal,4379,205.7
9620,Middle East and North Africa,Syria,Beverages,5501,47.45
9621,Asia,Taiwan,Household,6965,668.27
9622,Middle East and North Africa,Morocco,Cereal,7214,205.7
9623,Europe,Spain,Meat,6722,421.89
9624,Europe,Estonia,Personal Care,2993,81.73
9625,Australia and Oceania,Samoa ,Personal Care,5564,81.73
9626,Asia,South Korea,Snacks,1001,152.58
9627,Asia,Philippines,Meat,7905,421.89
9628,Asia,Indonesia,Snacks,1904,152.58
9629,Sub-Saharan Africa,Benin,Clothes,659,109.28
9630,Middle East and North Africa,Lebanon,Vegetables,8863,154.06
9631,Sub-Saharan Africa,Cote d'Ivoire,Vegetables,3241,154.06
9632,Sub-Saharan Africa,Djibouti,Snacks,7545,152.58
9633,Central America and the Caribbean,Dominica,Vegetables,7563,154.06
9634,Asia,North Korea,Household,6113,668.27
9635,Sub-Saharan Africa,Liberia,Fruits,8042,9.33
9636,Sub-Saharan Africa,Nigeria,Snacks,5230,152.58
9637,Asia,Vietnam,Personal Care,1590,81.73
9638,Asia,Cambodia,Cereal,8062,205.7
9639,Sub-Saharan Africa,Cameroon,Office Supplies,7621,651.21
9640,Sub-Saharan Africa,Ghana,Baby Food,271,255.28
9641,Sub-Saharan Africa,Equatorial Guinea,Household,8050,668.27
9642,Europe,Sweden,Clothes,23,109.28
9643,Sub-Saharan Africa,Nigeria,Cereal,7290,205.7
9644,Sub-Saharan Africa,Zambia,Personal Care,7981,81.73
9645,Sub-Saharan Africa,Lesotho,Beverages,2256,47.45
9646,Sub-Saharan Africa,Zimbabwe,Cereal,7309,205.7
9647,Central America and the Caribbean,Saint Kitts and Nevis ,Office Supplies,2362,651.21
9648,Sub-Saharan Africa,Cameroon,Clothes,3671,109.28
9649,Sub-Saharan Africa,Cape Verde,Meat,9522,421.89
9650,Sub-Saharan Africa,Angola,Cereal,5232,205.7
9651,Europe,Spain,Clothes,8150,109.28
9652,Europe,Sweden,Snacks,2655,152.58
9653,Sub-Saharan Africa,Senegal,Personal Care,5160,81.73
9654,Asia,Vietnam,Baby Food,9105,255.28
9655,Sub-Saharan Africa,Mozambique,Cosmetics,9965,437.2
9656,Sub-Saharan Africa,The Gambia,Baby Food,245,255.28
9657,Sub-Saharan Africa,Cape Verde,Office Supplies,4481,651.21
9658,Sub-Saharan Africa,Guinea,Cosmetics,4240,437.2
9659,Asia,Cambodia,Beverages,3121,47.45
9660,Sub-Saharan Africa,Senegal,Meat,1754,421.89
9661,Central America and the Caribbean,Grenada,Cosmetics,2799,437.2
9662,Australia and Oceania,Federated States of Micronesia,Clothes,5950,109.28
9663,Europe,Slovenia,Vegetables,2929,154.06
9664,Middle East and North Africa,Morocco,Office Supplies,2493,651.21
9665,Australia and Oceania,Tuvalu,Cosmetics,5426,437.2
9666,Asia,Mongolia,Beverages,9547,47.45
9667,Central America and the Caribbean,Saint Vincent and the Grenadines,Meat,4703,421.89
9668,Middle East and North Africa,Qatar,Cosmetics,7776,437.2
9669,Middle East and North Africa,Yemen,Personal Care,7675,81.73
9670,Central America and the Caribbean,Dominica,Beverages,343,47.45
9671,Sub-Saharan Africa,Tanzania,Household,3755,668.27
9672,Europe,Croatia,Clothes,2914,109.28
9673,Sub-Saharan Africa,Niger,Household,4858,668.27
9674,Sub-Saharan Africa,Sao Tome and Principe,Baby Food,3652,255.28
9675,Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,5397,437.2
9676,Sub-Saharan Africa,South Africa,Personal Care,3222,81.73
9677,Asia,Singapore,Personal Care,2287,81.73
9678,Europe,Belgium,Vegetables,4786,154.06
9679,Europe,Austria,Cereal,4942,205.7
9680,Europe,Bosnia and Herzegovina,Snacks,4010,152.58
9681,Europe,Serbia,Meat,5275,421.89
9682,Europe,Czech Republic,Fruits,9057,9.33
9683,Middle East and North Africa,Somalia,Personal Care,7702,81.73
9684,Asia,India,Personal Care,591,81.73
9685,Europe,Hungary,Clothes,9136,109.28
9686,Europe,Finland,Clothes,1777,109.28
9687,Sub-Saharan Africa,Zambia,Cereal,8990,205.7
9688,Europe,Montenegro,Fruits,8279,9.33
9689,Middle East and North Africa,Iran,Meat,9180,421.89
9690,Sub-Saharan Africa,Gabon,Fruits,8260,9.33
9691,Sub-Saharan Africa,Chad,Household,4118,668.27
9692,Australia and Oceania,Federated States of Micronesia,Beverages,2385,47.45
9693,Europe,Bosnia and Herzegovina,Baby Food,720,255.28
9694,Australia and Oceania,Palau,Beverages,3817,47.45
9695,Asia,China,Personal Care,8400,81.73
9696,Australia and Oceania,Palau,Snacks,8222,152.58
9697,Middle East and North Africa,Bahrain,Office Supplies,9070,651.21
9698,Europe,Ireland,Baby Food,3762,255.28
9699,Europe,Andorra,Cereal,7146,205.7
9700,Sub-Saharan Africa,Swaziland,Fruits,1102,9.33
9701,Middle East and North Africa,Azerbaijan,Baby Food,9541,255.28
9702,Europe,Luxembourg,Personal Care,3406,81.73
9703,Sub-Saharan Africa,Sierra Leone,Vegetables,5670,154.06
9704,Asia,Turkmenistan,Office Supplies,6339,651.21
9705,Sub-Saharan Africa,Central African Republic,Beverages,7447,47.45
9706,Europe,Romania,Baby Food,8063,255.28
9707,Middle East and North Africa,Libya,Meat,9285,421.89
9708,Asia,Nepal,Office Supplies,9243,651.21
9709,Middle East and North Africa,Jordan,Meat,8099,421.89
9710,Australia and Oceania,Marshall Islands,Meat,3044,421.89
9711,Sub-Saharan Africa,Central African Republic,Beverages,3303,47.45
9712,Middle East and North Africa,Jordan,Personal Care,5129,81.73
9713,Asia,Indonesia,Snacks,6810,152.58
9714,Middle East and North Africa,Turkey,Cosmetics,3663,437.2
9715,Sub-Saharan Africa,Ethiopia,Snacks,3035,152.58
9716,Sub-Saharan Africa,Mauritius ,Cosmetics,9308,437.2
9717,Central America and the Caribbean,Saint Lucia,Fruits,8893,9.33
9718,Sub-Saharan Africa,Malawi,Vegetables,5231,154.06
9719,Sub-Saharan Africa,Ghana,Vegetables,3796,154.06
9720,Europe,Italy,Fruits,7094,9.33
9721,Europe,Macedonia,Beverages,9660,47.45
9722,Australia and Oceania,Vanuatu,Cosmetics,3061,437.2
9723,Middle East and North Africa,Algeria,Household,897,668.27
9724,Europe,Bosnia and Herzegovina,Cosmetics,3797,437.2
9725,Sub-Saharan Africa,Guinea,Cereal,4423,205.7
9726,Middle East and North Africa,Somalia,Beverages,2466,47.45
9727,Europe,Croatia,Cosmetics,9651,437.2
9728,Australia and Oceania,Solomon Islands,Cereal,4732,205.7
9729,Asia,Philippines,Beverages,8495,47.45
9730,Australia and Oceania,Marshall Islands,Snacks,8759,152.58
9731,Sub-Saharan Africa,Benin,Beverages,5370,47.45
9732,Sub-Saharan Africa,Mauritania,Fruits,5210,9.33
9733,Sub-Saharan Africa,Mauritius ,Personal Care,7189,81.73
9734,Europe,Switzerland,Cereal,7250,205.7
9735,Central America and the Caribbean,Guatemala,Cosmetics,3367,437.2
9736,Middle East and North Africa,Morocco,Snacks,544,152.58
9737,Europe,Denmark,Meat,5817,421.89
9738,Europe,France,Snacks,3255,152.58
9739,North America,Mexico,Cosmetics,8954,437.2
9740,Central America and the Caribbean,Dominica,Cereal,6047,205.7
9741,Asia,Japan,Household,9692,668.27
9742,Sub-Saharan Africa,Senegal,Office Supplies,2084,651.21
9743,Sub-Saharan Africa,South Sudan,Cosmetics,7445,437.2
9744,Europe,Estonia,Fruits,7030,9.33
9745,Europe,Germany,Meat,4126,421.89
9746,Europe,Norway,Beverages,9050,47.45
9747,Asia,China,Vegetables,4150,154.06
9748,Sub-Saharan Africa,South Africa,Meat,8807,421.89
9749,Sub-Saharan Africa,Burundi,Cereal,4431,205.7
9750,North America,Canada,Household,9466,668.27
9751,Europe,Italy,Snacks,4383,152.58
9752,Central America and the Caribbean,Grenada,Cereal,6690,205.7
9753,Europe,Moldova ,Household,5921,668.27
9754,Europe,Switzerland,Beverages,8644,47.45
9755,Europe,Hungary,Baby Food,3457,255.28
9756,Australia and Oceania,Fiji,Fruits,5991,9.33
9757,Asia,Bangladesh,Office Supplies,3907,651.21
9758,Sub-Saharan Africa,Lesotho,Clothes,1896,109.28
9759,Europe,Ireland,Baby Food,6684,255.28
9760,Middle East and North Africa,United Arab Emirates,Cereal,2023,205.7
9761,Sub-Saharan Africa,Malawi,Household,3702,668.27
9762,Sub-Saharan Africa,Guinea-Bissau,Meat,4536,421.89
9763,Sub-Saharan Africa,Mozambique,Cereal,9375,205.7
9764,Asia,Bangladesh,Baby Food,99,255.28
9765,Middle East and North Africa,Somalia,Personal Care,618,81.73
9766,Sub-Saharan Africa,South Africa,Vegetables,1876,154.06
9767,Asia,Sri Lanka,Vegetables,6845,154.06
9768,Central America and the Caribbean,The Bahamas,Baby Food,5531,255.28
9769,Sub-Saharan Africa,Cote d'Ivoire,Vegetables,9969,154.06
9770,Europe,Slovakia,Office Supplies,9228,651.21
9771,Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,4405,437.2
9772,Europe,Finland,Meat,3631,421.89
9773,Central America and the Caribbean,Trinidad and Tobago,Fruits,7067,9.33
9774,Asia,Indonesia,Cereal,1904,205.7
9775,Sub-Saharan Africa,Mozambique,Household,7368,668.27
9776,Sub-Saharan Africa,Ethiopia,Household,9712,668.27
9777,Europe,Montenegro,Office Supplies,7223,651.21
9778,Sub-Saharan Africa,Zambia,Meat,5218,421.89
9779,Asia,Laos,Cereal,1046,205.7
9780,Middle East and North Africa,Kuwait,Household,9087,668.27
9781,Europe,Slovenia,Cosmetics,5751,437.2
9782,Europe,Vatican City,Snacks,4482,152.58
9783,Sub-Saharan Africa,Guinea,Household,752,668.27
9784,Asia,Mongolia,Household,7067,668.27
9785,Middle East and North Africa,Libya,Household,7963,668.27
9786,Europe,Austria,Office Supplies,5007,651.21
9787,Europe,Georgia,Household,1798,668.27
9788,Sub-Saharan Africa,Mauritius ,Cereal,8966,205.7
9789,Asia,Bangladesh,Cereal,9172,205.7
9790,Central America and the Caribbean,El Salvador,Vegetables,2108,154.06
9791,Middle East and North Africa,Libya,Cosmetics,9497,437.2
9792,Sub-Saharan Africa,Mali,Beverages,96,47.45
9793,Europe,Albania,Clothes,4689,109.28
9794,Sub-Saharan Africa,Sierra Leone,Beverages,1095,47.45
9795,Sub-Saharan Africa,Ethiopia,Meat,9162,421.89
9796,Europe,Poland,Meat,5769,421.89
9797,Europe,Moldova ,Snacks,9829,152.58
9798,Europe,Spain,Vegetables,7283,154.06
9799,Europe,Iceland,Snacks,6104,152.58
9800,Middle East and North Africa,Iran,Cereal,1299,205.7
9801,Sub-Saharan Africa,Sudan,Meat,9902,421.89
9802,Sub-Saharan Africa,Togo,Snacks,5982,152.58
9803,Europe,Sweden,Office Supplies,5637,651.21
9804,Europe,Greece,Clothes,1997,109.28
9805,Asia,Indonesia,Baby Food,222,255.28
9806,Europe,San Marino,Personal Care,2506,81.73
9807,North America,Canada,Meat,3072,421.89
9808,Europe,Moldova ,Snacks,3175,152.58
9809,Europe,Belarus,Household,6101,668.27
9810,Central America and the Caribbean,Saint Kitts and Nevis ,Snacks,2168,152.58
9811,Sub-Saharan Africa,South Africa,Cosmetics,3723,437.2
9812,Sub-Saharan Africa,Lesotho,Personal Care,148,81.73
9813,Asia,Kyrgyzstan,Meat,2852,421.89
9814,Sub-Saharan Africa,Lesotho,Snacks,279,152.58
9815,Australia and Oceania,Australia,Snacks,2902,152.58
9816,Sub-Saharan Africa,Namibia,Cereal,8226,205.7
9817,Sub-Saharan Africa,Gabon,Beverages,5787,47.45
9818,Europe,Denmark,Clothes,2152,109.28
9819,Asia,Philippines,Personal Care,5921,81.73
9820,Australia and Oceania,Papua New Guinea,Household,2722,668.27
9821,Sub-Saharan Africa,Ghana,Cereal,218,205.7
9822,Sub-Saharan Africa,Burkina Faso,Clothes,3100,109.28
9823,Sub-Saharan Africa,Malawi,Personal Care,8093,81.73
9824,Central America and the Caribbean,Honduras,Meat,8950,421.89
9825,Europe,Sweden,Cereal,1458,205.7
9826,Middle East and North Africa,Qatar,Cosmetics,8435,437.2
9827,Europe,Monaco,Fruits,4730,9.33
9828,Middle East and North Africa,Iran,Snacks,2221,152.58
9829,Europe,Italy,Vegetables,4820,154.06
9830,Europe,Kosovo,Fruits,3470,9.33
9831,Europe,Luxembourg,Personal Care,1145,81.73
9832,Asia,North Korea,Snacks,7848,152.58
9833,Sub-Saharan Africa,Mali,Beverages,5616,47.45
9834,Central America and the Caribbean,Costa Rica,Baby Food,3518,255.28
9835,Asia,Turkmenistan,Baby Food,2650,255.28
9836,Central America and the Caribbean,Saint Vincent and the Grenadines,Snacks,1143,152.58
9837,Middle East and North Africa,Iraq,Cosmetics,9159,437.2
9838,Middle East and North Africa,Jordan,Beverages,3889,47.45
9839,Asia,Bhutan,Personal Care,4558,81.73
9840,Europe,Iceland,Snacks,7420,152.58
9841,Sub-Saharan Africa,Zambia,Cosmetics,761,437.2
9842,Central America and the Caribbean,Panama,Baby Food,9899,255.28
9843,Europe,Montenegro,Personal Care,2182,81.73
9844,Central America and the Caribbean,Panama,Vegetables,1990,154.06
9845,Europe,Liechtenstein,Fruits,5734,9.33
9846,Europe,Croatia,Personal Care,6857,81.73
9847,Sub-Saharan Africa,Nigeria,Fruits,833,9.33
9848,Sub-Saharan Africa,Nigeria,Vegetables,166,154.06
9849,Asia,Kyrgyzstan,Meat,9392,421.89
9850,Central America and the Caribbean,Saint Kitts and Nevis ,Snacks,78,152.58
9851,Central America and the Caribbean,Haiti,Clothes,5824,109.28
9852,Europe,Kosovo,Cereal,7260,205.7
9853,Europe,Belarus,Vegetables,7046,154.06
9854,Asia,Cambodia,Baby Food,4874,255.28
9855,Middle East and North Africa,Azerbaijan,Vegetables,2469,154.06
9856,Sub-Saharan Africa,Central African Republic,Beverages,8585,47.45
9857,Europe,Sweden,Clothes,4009,109.28
9858,Sub-Saharan Africa,Sao Tome and Principe,Fruits,6557,9.33
9859,Sub-Saharan Africa,Swaziland,Fruits,6079,9.33
9860,Middle East and North Africa,Bahrain,Baby Food,9454,255.28
9861,Asia,Sri Lanka,Cosmetics,5593,437.2
9862,Central America and the Caribbean,Antigua and Barbuda ,Snacks,440,152.58
9863,Middle East and North Africa,Morocco,Household,1966,668.27
9864,Middle East and North Africa,Kuwait,Meat,5178,421.89
9865,Europe,Spain,Household,7112,668.27
9866,Europe,United Kingdom,Baby Food,1834,255.28
9867,North America,Canada,Snacks,5444,152.58
9868,Middle East and North Africa,Lebanon,Personal Care,1072,81.73
9869,Asia,Nepal,Personal Care,3877,81.73
9870,Middle East and North Africa,Bahrain,Baby Food,6054,255.28
9871,Middle East and North Africa,Tunisia ,Baby Food,1825,255.28
9872,Central America and the Caribbean,Dominica,Household,2446,668.27
9873,Europe,Belarus,Baby Food,1202,255.28
9874,Sub-Saharan Africa,Swaziland,Beverages,8411,47.45
9875,Sub-Saharan Africa,Kenya,Fruits,6421,9.33
9876,Sub-Saharan Africa,Gabon,Snacks,4613,152.58
9877,Europe,Sweden,Cosmetics,4398,437.2
9878,Asia,Singapore,Cereal,4217,205.7
9879,Europe,United Kingdom,Beverages,4545,47.45
9880,Asia,Taiwan,Vegetables,2887,154.06
9881,Asia,Turkmenistan,Office Supplies,8778,651.21
9882,Middle East and North Africa,Morocco,Clothes,8786,109.28
9883,Sub-Saharan Africa,Swaziland,Fruits,1509,9.33
9884,Asia,Maldives,Vegetables,2579,154.06
9885,Central America and the Caribbean,Dominica,Snacks,9654,152.58
9886,Central America and the Caribbean,Jamaica,Baby Food,7429,255.28
9887,Europe,Armenia,Office Supplies,2627,651.21
9888,Asia,Japan,Cereal,9001,205.7
9889,Europe,Albania,Clothes,2340,109.28
9890,Sub-Saharan Africa,Eritrea,Cereal,5460,205.7
9891,Asia,Sri Lanka,Personal Care,3209,81.73
9892,Europe,Luxembourg,Beverages,7468,47.45
9893,Central America and the Caribbean,El Salvador,Vegetables,2147,154.06
9894,Australia and Oceania,Samoa ,Vegetables,8190,154.06
9895,Sub-Saharan Africa,Guinea-Bissau,Cereal,8569,205.7
9896,Central America and the Caribbean,Guatemala,Snacks,3290,152.58
9897,Australia and Oceania,New Zealand,Clothes,4389,109.28
9898,Sub-Saharan Africa,Cote d'Ivoire,Snacks,932,152.58
9899,Sub-Saharan Africa,Cameroon,Baby Food,4020,255.28
9900,Asia,Cambodia,Fruits,1781,9.33
9901,Sub-Saharan Africa,Guinea-Bissau,Fruits,4377,9.33
9902,Europe,Liechtenstein,Beverages,9000,47.45
9903,Middle East and North Africa,Turkey,Household,4873,668.27
9904,Asia,Kyrgyzstan,Fruits,8253,9.33
9905,Europe,Netherlands,Cereal,7424,205.7
9906,Europe,Luxembourg,Household,7704,668.27
9907,Sub-Saharan Africa,Sudan,Fruits,6442,9.33
9908,Asia,Uzbekistan,Cosmetics,8018,437.2
9909,Europe,Iceland,Meat,8842,421.89
9910,Middle East and North Africa,Bahrain,Office Supplies,2358,651.21
9911,Australia and Oceania,Papua New Guinea,Baby Food,4039,255.28
9912,Sub-Saharan Africa,Angola,Cereal,6389,205.7
9913,Australia and Oceania,Samoa ,Personal Care,3945,81.73
9914,Asia,South Korea,Office Supplies,8274,651.21
9915,Australia and Oceania,Fiji,Cereal,2976,205.7
9916,Asia,India,Vegetables,8679,154.06
9917,Central America and the Caribbean,Saint Vincent and the Grenadines,Clothes,8044,109.28
9918,Europe,Spain,Clothes,765,109.28
9919,Middle East and North Africa,Egypt,Clothes,8565,109.28
9920,Central America and the Caribbean,Saint Vincent and the Grenadines,Cereal,199,205.7
9921,Sub-Saharan Africa,Malawi,Baby Food,6453,255.28
9922,Sub-Saharan Africa,Togo,Clothes,5144,109.28
9923,Asia,Nepal,Fruits,6121,9.33
9924,Australia and Oceania,Fiji,Personal Care,6263,81.73
9925,Sub-Saharan Africa,Rwanda,Clothes,4483,109.28
9926,Sub-Saharan Africa,Benin,Personal Care,6722,81.73
9927,Asia,Sri Lanka,Clothes,953,109.28
9928,Europe,Andorra,Cereal,2183,205.7
9929,Middle East and North Africa,Iraq,Cereal,7447,205.7
